Country/Region,Date,Confirmed,Deaths,Recovered
US,5-3-20,217,12,7
Uzbekistan,5-3-20,0,0,0
Venezuela,5-3-20,0,0,0
Vietnam,5-3-20,16,0,16
Zambia,5-3-20,0,0,0
Zimbabwe,5-3-20,0,0,0
Dominica,5-3-20,0,0,0
Grenada,5-3-20,0,0,0
Mozambique,5-3-20,0,0,0
Syria,5-3-20,0,0,0
Timor-Leste,5-3-20,0,0,0
Belize,5-3-20,0,0,0
Laos,5-3-20,0,0,0
Libya,5-3-20,0,0,0
West Bank and Gaza,5-3-20,4,0,0
Guinea-Bissau,5-3-20,0,0,0
Mali,5-3-20,0,0,0
Saint Kitts and Nevis,5-3-20,0,0,0
Kosovo,5-3-20,0,0,0
Burma,5-3-20,0,0,0
MS Zaandam,5-3-20,0,0,0
Botswana,5-3-20,0,0,0
Burundi,5-3-20,0,0,0
Sierra Leone,5-3-20,0,0,0
Malawi,5-3-20,0,0,0
Australia,6-3-20,60,2,21
Canada,6-3-20,49,0,0
China,6-3-20,80690,3044,53944
Denmark,6-3-20,24,0,1
France,6-3-20,656,9,12
Netherlands,6-3-20,128,1,0
United Kingdom,6-3-20,164,2,8
Afghanistan,6-3-20,1,0,0
Albania,6-3-20,0,0,0
Algeria,6-3-20,17,0,0
Andorra,6-3-20,1,0,0
Angola,6-3-20,0,0,0
Antigua and Barbuda,6-3-20,0,0,0
Argentina,6-3-20,2,0,0
Armenia,6-3-20,1,0,0
Austria,6-3-20,55,0,0
Azerbaijan,6-3-20,6,0,0
Bahamas,6-3-20,0,0,0
Bahrain,6-3-20,60,0,4
Bangladesh,6-3-20,0,0,0
Barbados,6-3-20,0,0,0
Belarus,6-3-20,6,0,0
Belgium,6-3-20,109,0,1
Benin,6-3-20,0,0,0
Bhutan,6-3-20,1,0,0
Bolivia,6-3-20,0,0,0
Bosnia and Herzegovina,6-3-20,2,0,0
Brazil,6-3-20,13,0,0
Brunei,6-3-20,0,0,0
Bulgaria,6-3-20,0,0,0
Burkina Faso,6-3-20,0,0,0
Cabo Verde,6-3-20,0,0,0
Cambodia,6-3-20,1,0,1
Cameroon,6-3-20,1,0,0
Central African Republic,6-3-20,0,0,0
Chad,6-3-20,0,0,0
Chile,6-3-20,4,0,0
Colombia,6-3-20,1,0,0
Congo (Brazzaville),6-3-20,0,0,0
Congo (Kinshasa),6-3-20,0,0,0
Costa Rica,6-3-20,1,0,0
Cote d'Ivoire,6-3-20,0,0,0
Croatia,6-3-20,11,0,0
Diamond Princess,6-3-20,706,6,40
Cuba,6-3-20,0,0,0
Cyprus,6-3-20,0,0,0
Czechia,6-3-20,18,0,0
Djibouti,6-3-20,0,0,0
Dominican Republic,6-3-20,2,0,0
Ecuador,6-3-20,13,0,0
Egypt,6-3-20,15,0,1
El Salvador,6-3-20,0,0,0
Equatorial Guinea,6-3-20,0,0,0
Eritrea,6-3-20,0,0,0
Estonia,6-3-20,10,0,0
Eswatini,6-3-20,0,0,0
Ethiopia,6-3-20,0,0,0
Fiji,6-3-20,0,0,0
Finland,6-3-20,15,0,1
Gabon,6-3-20,0,0,0
Gambia,6-3-20,0,0,0
Georgia,6-3-20,4,0,0
Germany,6-3-20,670,0,17
Ghana,6-3-20,0,0,0
Greece,6-3-20,45,0,0
Guatemala,6-3-20,0,0,0
Guinea,6-3-20,0,0,0
Guyana,6-3-20,0,0,0
Haiti,6-3-20,0,0,0
Holy See,6-3-20,1,0,0
Honduras,6-3-20,0,0,0
Hungary,6-3-20,2,0,0
Iceland,6-3-20,43,0,0
India,6-3-20,31,0,3
Indonesia,6-3-20,4,0,0
Iran,6-3-20,4747,124,913
Iraq,6-3-20,40,3,0
Ireland,6-3-20,18,0,0
Israel,6-3-20,37,0,2
Italy,6-3-20,4636,197,523
Jamaica,6-3-20,0,0,0
Japan,6-3-20,420,6,46
Jordan,6-3-20,1,0,0
Kazakhstan,6-3-20,0,0,0
Kenya,6-3-20,0,0,0
South Korea,6-3-20,6593,42,135
Kuwait,6-3-20,58,0,0
Kyrgyzstan,6-3-20,0,0,0
Latvia,6-3-20,1,0,0
Lebanon,6-3-20,22,0,1
Liberia,6-3-20,0,0,0
Liechtenstein,6-3-20,1,0,0
Lithuania,6-3-20,1,0,0
Luxembourg,6-3-20,2,0,0
Madagascar,6-3-20,0,0,0
Malaysia,6-3-20,83,0,22
Maldives,6-3-20,0,0,0
Malta,6-3-20,0,0,0
Mauritania,6-3-20,0,0,0
Mauritius,6-3-20,0,0,0
Mexico,6-3-20,6,0,1
Moldova,6-3-20,0,0,0
Monaco,6-3-20,1,0,0
Mongolia,6-3-20,0,0,0
Montenegro,6-3-20,0,0,0
Morocco,6-3-20,2,0,0
Namibia,6-3-20,0,0,0
Nepal,6-3-20,1,0,1
New Zealand,6-3-20,4,0,0
Nicaragua,6-3-20,0,0,0
Niger,6-3-20,0,0,0
Nigeria,6-3-20,1,0,0
North Macedonia,6-3-20,3,0,0
Norway,6-3-20,108,0,0
Oman,6-3-20,16,0,2
Pakistan,6-3-20,6,0,0
Panama,6-3-20,0,0,0
Papua New Guinea,6-3-20,0,0,0
Paraguay,6-3-20,0,0,0
Peru,6-3-20,1,0,0
Philippines,6-3-20,5,1,1
Poland,6-3-20,5,0,0
Portugal,6-3-20,13,0,0
Qatar,6-3-20,8,0,0
Romania,6-3-20,9,0,1
Russia,6-3-20,13,0,2
Rwanda,6-3-20,0,0,0
Saint Lucia,6-3-20,0,0,0
Saint Vincent and the Grenadines,6-3-20,0,0,0
San Marino,6-3-20,21,1,0
Saudi Arabia,6-3-20,5,0,0
Senegal,6-3-20,4,0,0
Serbia,6-3-20,1,0,0
Seychelles,6-3-20,0,0,0
Singapore,6-3-20,130,0,78
Slovakia,6-3-20,1,0,0
Slovenia,6-3-20,7,0,0
Somalia,6-3-20,0,0,0
South Africa,6-3-20,1,0,0
Spain,6-3-20,400,5,2
Sri Lanka,6-3-20,1,0,1
Sudan,6-3-20,0,0,0
Suriname,6-3-20,0,0,0
Sweden,6-3-20,101,0,0
Switzerland,6-3-20,214,1,3
Taiwan*,6-3-20,45,1,12
Tanzania,6-3-20,0,0,0
Thailand,6-3-20,48,1,31
Togo,6-3-20,1,0,0
Trinidad and Tobago,6-3-20,0,0,0
Tunisia,6-3-20,1,0,0
Turkey,6-3-20,0,0,0
Uganda,6-3-20,0,0,0
Ukraine,6-3-20,1,0,0
United Arab Emirates,6-3-20,29,0,5
Uruguay,6-3-20,0,0,0
US,6-3-20,262,14,7
Uzbekistan,6-3-20,0,0,0
Venezuela,6-3-20,0,0,0
Vietnam,6-3-20,16,0,16
Zambia,6-3-20,0,0,0
Zimbabwe,6-3-20,0,0,0
Dominica,6-3-20,0,0,0
Grenada,6-3-20,0,0,0
Mozambique,6-3-20,0,0,0
Syria,6-3-20,0,0,0
Timor-Leste,6-3-20,0,0,0
Belize,6-3-20,0,0,0
Laos,6-3-20,0,0,0
Libya,6-3-20,0,0,0
West Bank and Gaza,6-3-20,7,0,0
Guinea-Bissau,6-3-20,0,0,0
Mali,6-3-20,0,0,0
Saint Kitts and Nevis,6-3-20,0,0,0
Kosovo,6-3-20,0,0,0
Burma,6-3-20,0,0,0
MS Zaandam,6-3-20,0,0,0
Botswana,6-3-20,0,0,0
Burundi,6-3-20,0,0,0
Sierra Leone,6-3-20,0,0,0
Malawi,6-3-20,0,0,0
Australia,7-3-20,63,2,21
Canada,7-3-20,54,0,0
China,7-3-20,80770,3072,55539
Denmark,7-3-20,24,0,1
France,7-3-20,959,11,12
Netherlands,7-3-20,188,1,0
United Kingdom,7-3-20,207,2,18
Afghanistan,7-3-20,1,0,0
Albania,7-3-20,0,0,0
Algeria,7-3-20,17,0,0
Andorra,7-3-20,1,0,0
Angola,7-3-20,0,0,0
Antigua and Barbuda,7-3-20,0,0,0
Argentina,7-3-20,8,0,0
Armenia,7-3-20,1,0,0
Austria,7-3-20,79,0,0
Azerbaijan,7-3-20,9,0,0
Bahamas,7-3-20,0,0,0
Bahrain,7-3-20,85,0,4
Bangladesh,7-3-20,0,0,0
Barbados,7-3-20,0,0,0
Belarus,7-3-20,6,0,0
Belgium,7-3-20,169,0,1
Benin,7-3-20,0,0,0
Bhutan,7-3-20,1,0,0
Bolivia,7-3-20,0,0,0
Bosnia and Herzegovina,7-3-20,3,0,0
Brazil,7-3-20,13,0,0
Brunei,7-3-20,0,0,0
Bulgaria,7-3-20,0,0,0
Burkina Faso,7-3-20,0,0,0
Cabo Verde,7-3-20,0,0,0
Cambodia,7-3-20,1,0,1
Cameroon,7-3-20,1,0,0
Central African Republic,7-3-20,0,0,0
Chad,7-3-20,0,0,0
Chile,7-3-20,4,0,0
Colombia,7-3-20,1,0,0
Congo (Brazzaville),7-3-20,0,0,0
Congo (Kinshasa),7-3-20,0,0,0
Costa Rica,7-3-20,1,0,0
Cote d'Ivoire,7-3-20,0,0,0
Croatia,7-3-20,12,0,0
Diamond Princess,7-3-20,706,6,40
Cuba,7-3-20,0,0,0
Cyprus,7-3-20,0,0,0
Czechia,7-3-20,19,0,0
Djibouti,7-3-20,0,0,0
Dominican Republic,7-3-20,2,0,0
Ecuador,7-3-20,13,0,0
Egypt,7-3-20,15,0,1
El Salvador,7-3-20,0,0,0
Equatorial Guinea,7-3-20,0,0,0
Eritrea,7-3-20,0,0,0
Estonia,7-3-20,10,0,0
Eswatini,7-3-20,0,0,0
Ethiopia,7-3-20,0,0,0
Fiji,7-3-20,0,0,0
Finland,7-3-20,15,0,1
Gabon,7-3-20,0,0,0
Gambia,7-3-20,0,0,0
Georgia,7-3-20,4,0,0
Germany,7-3-20,799,0,18
Ghana,7-3-20,0,0,0
Greece,7-3-20,46,0,0
Guatemala,7-3-20,0,0,0
Guinea,7-3-20,0,0,0
Guyana,7-3-20,0,0,0
Haiti,7-3-20,0,0,0
Holy See,7-3-20,1,0,0
Honduras,7-3-20,0,0,0
Hungary,7-3-20,4,0,0
Iceland,7-3-20,50,0,0
India,7-3-20,34,0,3
Indonesia,7-3-20,4,0,0
Iran,7-3-20,5823,145,1669
Iraq,7-3-20,54,4,0
Ireland,7-3-20,18,0,0
Israel,7-3-20,43,0,2
Italy,7-3-20,5883,233,589
Jamaica,7-3-20,0,0,0
Japan,7-3-20,461,6,76
Jordan,7-3-20,1,0,0
Kazakhstan,7-3-20,0,0,0
Kenya,7-3-20,0,0,0
South Korea,7-3-20,7041,44,135
Kuwait,7-3-20,61,0,0
Kyrgyzstan,7-3-20,0,0,0
Latvia,7-3-20,1,0,0
Lebanon,7-3-20,22,0,1
Liberia,7-3-20,0,0,0
Liechtenstein,7-3-20,1,0,0
Lithuania,7-3-20,1,0,0
Luxembourg,7-3-20,2,0,0
Madagascar,7-3-20,0,0,0
Malaysia,7-3-20,93,0,23
Maldives,7-3-20,0,0,0
Malta,7-3-20,3,0,0
Mauritania,7-3-20,0,0,0
Mauritius,7-3-20,0,0,0
Mexico,7-3-20,6,0,1
Moldova,7-3-20,0,0,0
Monaco,7-3-20,1,0,0
Mongolia,7-3-20,0,0,0
Montenegro,7-3-20,0,0,0
Morocco,7-3-20,2,0,0
Namibia,7-3-20,0,0,0
Nepal,7-3-20,1,0,1
New Zealand,7-3-20,5,0,0
Nicaragua,7-3-20,0,0,0
Niger,7-3-20,0,0,0
Nigeria,7-3-20,1,0,0
North Macedonia,7-3-20,3,0,0
Norway,7-3-20,147,0,0
Oman,7-3-20,16,0,2
Pakistan,7-3-20,6,0,0
Panama,7-3-20,0,0,0
Papua New Guinea,7-3-20,0,0,0
Paraguay,7-3-20,0,0,0
Peru,7-3-20,1,0,0
Philippines,7-3-20,6,1,1
Poland,7-3-20,5,0,0
Portugal,7-3-20,20,0,0
Qatar,7-3-20,8,0,0
Romania,7-3-20,9,0,3
Russia,7-3-20,13,0,2
Rwanda,7-3-20,0,0,0
Saint Lucia,7-3-20,0,0,0
Saint Vincent and the Grenadines,7-3-20,0,0,0
San Marino,7-3-20,23,1,0
Saudi Arabia,7-3-20,5,0,0
Senegal,7-3-20,4,0,0
Serbia,7-3-20,1,0,0
Seychelles,7-3-20,0,0,0
Singapore,7-3-20,138,0,78
Slovakia,7-3-20,1,0,0
Slovenia,7-3-20,7,0,0
Somalia,7-3-20,0,0,0
South Africa,7-3-20,1,0,0
Spain,7-3-20,500,10,30
Sri Lanka,7-3-20,1,0,1
Sudan,7-3-20,0,0,0
Suriname,7-3-20,0,0,0
Sweden,7-3-20,161,0,0
Switzerland,7-3-20,268,1,3
Taiwan*,7-3-20,45,1,12
Tanzania,7-3-20,0,0,0
Thailand,7-3-20,50,1,31
Togo,7-3-20,1,0,0
Trinidad and Tobago,7-3-20,0,0,0
Tunisia,7-3-20,1,0,0
Turkey,7-3-20,0,0,0
Uganda,7-3-20,0,0,0
Ukraine,7-3-20,1,0,0
United Arab Emirates,7-3-20,45,0,7
Uruguay,7-3-20,0,0,0
US,7-3-20,402,17,7
Uzbekistan,7-3-20,0,0,0
Venezuela,7-3-20,0,0,0
Vietnam,7-3-20,18,0,16
Zambia,7-3-20,0,0,0
Zimbabwe,7-3-20,0,0,0
Dominica,7-3-20,0,0,0
Grenada,7-3-20,0,0,0
Mozambique,7-3-20,0,0,0
Syria,7-3-20,0,0,0
Timor-Leste,7-3-20,0,0,0
Belize,7-3-20,0,0,0
Laos,7-3-20,0,0,0
Libya,7-3-20,0,0,0
West Bank and Gaza,7-3-20,16,0,0
Guinea-Bissau,7-3-20,0,0,0
Mali,7-3-20,0,0,0
Saint Kitts and Nevis,7-3-20,0,0,0
Kosovo,7-3-20,0,0,0
Burma,7-3-20,0,0,0
MS Zaandam,7-3-20,0,0,0
Botswana,7-3-20,0,0,0
Burundi,7-3-20,0,0,0
Sierra Leone,7-3-20,0,0,0
Malawi,7-3-20,0,0,0
Australia,8-3-20,76,3,21
Canada,8-3-20,64,0,0
China,8-3-20,80823,3100,57388
Denmark,8-3-20,37,0,1
France,8-3-20,1136,19,12
Netherlands,8-3-20,265,3,0
United Kingdom,8-3-20,274,3,18
Afghanistan,8-3-20,4,0,0
Albania,8-3-20,0,0,0
Algeria,8-3-20,19,0,0
Andorra,8-3-20,1,0,0
Angola,8-3-20,0,0,0
Antigua and Barbuda,8-3-20,0,0,0
Argentina,8-3-20,12,1,0
Armenia,8-3-20,1,0,0
Austria,8-3-20,104,0,0
Azerbaijan,8-3-20,9,0,0
Bahamas,8-3-20,0,0,0
Bahrain,8-3-20,85,0,4
Bangladesh,8-3-20,3,0,0
Barbados,8-3-20,0,0,0
Belarus,8-3-20,6,0,0
Belgium,8-3-20,200,0,1
Benin,8-3-20,0,0,0
Bhutan,8-3-20,1,0,0
Bolivia,8-3-20,0,0,0
Bosnia and Herzegovina,8-3-20,3,0,0
Brazil,8-3-20,20,0,0
Brunei,8-3-20,0,0,0
Bulgaria,8-3-20,4,0,0
Burkina Faso,8-3-20,0,0,0
Cabo Verde,8-3-20,0,0,0
Cambodia,8-3-20,2,0,1
Cameroon,8-3-20,2,0,0
Central African Republic,8-3-20,0,0,0
Chad,8-3-20,0,0,0
Chile,8-3-20,8,0,0
Colombia,8-3-20,1,0,0
Congo (Brazzaville),8-3-20,0,0,0
Congo (Kinshasa),8-3-20,0,0,0
Costa Rica,8-3-20,5,0,0
Cote d'Ivoire,8-3-20,0,0,0
Croatia,8-3-20,12,0,0
Diamond Princess,8-3-20,706,6,40
Cuba,8-3-20,0,0,0
Cyprus,8-3-20,0,0,0
Czechia,8-3-20,31,0,0
Djibouti,8-3-20,0,0,0
Dominican Republic,8-3-20,5,0,0
Ecuador,8-3-20,14,0,0
Egypt,8-3-20,49,1,1
El Salvador,8-3-20,0,0,0
Equatorial Guinea,8-3-20,0,0,0
Eritrea,8-3-20,0,0,0
Estonia,8-3-20,10,0,0
Eswatini,8-3-20,0,0,0
Ethiopia,8-3-20,0,0,0
Fiji,8-3-20,0,0,0
Finland,8-3-20,23,0,1
Gabon,8-3-20,0,0,0
Gambia,8-3-20,0,0,0
Georgia,8-3-20,13,0,0
Germany,8-3-20,1040,0,18
Ghana,8-3-20,0,0,0
Greece,8-3-20,73,0,0
Guatemala,8-3-20,0,0,0
Guinea,8-3-20,0,0,0
Guyana,8-3-20,0,0,0
Haiti,8-3-20,0,0,0
Holy See,8-3-20,1,0,0
Honduras,8-3-20,0,0,0
Hungary,8-3-20,7,0,0
Iceland,8-3-20,50,0,0
India,8-3-20,39,0,3
Indonesia,8-3-20,6,0,0
Iran,8-3-20,6566,194,2134
Iraq,8-3-20,60,6,0
Ireland,8-3-20,19,0,0
Israel,8-3-20,61,0,2
Italy,8-3-20,7375,366,622
Jamaica,8-3-20,0,0,0
Japan,8-3-20,502,6,76
Jordan,8-3-20,1,0,0
Kazakhstan,8-3-20,0,0,0
Kenya,8-3-20,0,0,0
South Korea,8-3-20,7314,50,118
Kuwait,8-3-20,64,0,1
Kyrgyzstan,8-3-20,0,0,0
Latvia,8-3-20,2,0,0
Lebanon,8-3-20,32,0,1
Liberia,8-3-20,0,0,0
Liechtenstein,8-3-20,1,0,0
Lithuania,8-3-20,1,0,0
Luxembourg,8-3-20,3,0,0
Madagascar,8-3-20,0,0,0
Malaysia,8-3-20,99,0,24
Maldives,8-3-20,4,0,0
Malta,8-3-20,3,0,0
Mauritania,8-3-20,0,0,0
Mauritius,8-3-20,0,0,0
Mexico,8-3-20,7,0,1
Moldova,8-3-20,1,0,0
Monaco,8-3-20,1,0,0
Mongolia,8-3-20,0,0,0
Montenegro,8-3-20,0,0,0
Morocco,8-3-20,2,0,0
Namibia,8-3-20,0,0,0
Nepal,8-3-20,1,0,1
New Zealand,8-3-20,5,0,0
Nicaragua,8-3-20,0,0,0
Niger,8-3-20,0,0,0
Nigeria,8-3-20,1,0,0
North Macedonia,8-3-20,3,0,0
Norway,8-3-20,176,0,0
Oman,8-3-20,16,0,2
Pakistan,8-3-20,6,0,1
Panama,8-3-20,0,0,0
Papua New Guinea,8-3-20,0,0,0
Paraguay,8-3-20,1,0,0
Peru,8-3-20,6,0,0
Philippines,8-3-20,10,1,1
Poland,8-3-20,11,0,0
Portugal,8-3-20,30,0,0
Qatar,8-3-20,15,0,0
Romania,8-3-20,15,0,3
Russia,8-3-20,17,0,3
Rwanda,8-3-20,0,0,0
Saint Lucia,8-3-20,0,0,0
Saint Vincent and the Grenadines,8-3-20,0,0,0
San Marino,8-3-20,36,1,0
Saudi Arabia,8-3-20,11,0,0
Senegal,8-3-20,4,0,1
Serbia,8-3-20,1,0,0
Seychelles,8-3-20,0,0,0
Singapore,8-3-20,150,0,78
Slovakia,8-3-20,3,0,0
Slovenia,8-3-20,16,0,0
Somalia,8-3-20,0,0,0
South Africa,8-3-20,3,0,0
Spain,8-3-20,673,17,30
Sri Lanka,8-3-20,1,0,1
Sudan,8-3-20,0,0,0
Suriname,8-3-20,0,0,0
Sweden,8-3-20,203,0,0
Switzerland,8-3-20,337,2,3
Taiwan*,8-3-20,45,1,13
Tanzania,8-3-20,0,0,0
Thailand,8-3-20,50,1,31
Togo,8-3-20,1,0,0
Trinidad and Tobago,8-3-20,0,0,0
Tunisia,8-3-20,2,0,0
Turkey,8-3-20,0,0,0
Uganda,8-3-20,0,0,0
Ukraine,8-3-20,1,0,0
United Arab Emirates,8-3-20,45,0,7
Uruguay,8-3-20,0,0,0
US,8-3-20,518,21,7
Uzbekistan,8-3-20,0,0,0
Venezuela,8-3-20,0,0,0
Vietnam,8-3-20,30,0,16
Zambia,8-3-20,0,0,0
Zimbabwe,8-3-20,0,0,0
Dominica,8-3-20,0,0,0
Grenada,8-3-20,0,0,0
Mozambique,8-3-20,0,0,0
Syria,8-3-20,0,0,0
Timor-Leste,8-3-20,0,0,0
Belize,8-3-20,0,0,0
Laos,8-3-20,0,0,0
Libya,8-3-20,0,0,0
West Bank and Gaza,8-3-20,16,0,0
Guinea-Bissau,8-3-20,0,0,0
Mali,8-3-20,0,0,0
Saint Kitts and Nevis,8-3-20,0,0,0
Kosovo,8-3-20,0,0,0
Burma,8-3-20,0,0,0
MS Zaandam,8-3-20,0,0,0
Botswana,8-3-20,0,0,0
Burundi,8-3-20,0,0,0
Sierra Leone,8-3-20,0,0,0
Malawi,8-3-20,0,0,0
Australia,9-3-20,91,3,21
Canada,9-3-20,77,1,0
China,9-3-20,80860,3123,58804
Denmark,9-3-20,92,0,1
France,9-3-20,1219,19,12
Netherlands,9-3-20,321,3,0
United Kingdom,9-3-20,322,4,18
Afghanistan,9-3-20,4,0,0
Albania,9-3-20,2,0,0
Algeria,9-3-20,20,0,0
Andorra,9-3-20,1,0,0
Angola,9-3-20,0,0,0
Antigua and Barbuda,9-3-20,0,0,0
Argentina,9-3-20,12,1,0
Armenia,9-3-20,1,0,0
Austria,9-3-20,131,0,2
Azerbaijan,9-3-20,9,0,0
Bahamas,9-3-20,0,0,0
Bahrain,9-3-20,95,0,14
Bangladesh,9-3-20,3,0,0
Barbados,9-3-20,0,0,0
Belarus,9-3-20,6,0,1
Belgium,9-3-20,239,0,1
Benin,9-3-20,0,0,0
Bhutan,9-3-20,1,0,0
Bolivia,9-3-20,0,0,0
Bosnia and Herzegovina,9-3-20,3,0,0
Brazil,9-3-20,25,0,0
Brunei,9-3-20,1,0,0
Bulgaria,9-3-20,4,0,0
Burkina Faso,9-3-20,0,0,0
Cabo Verde,9-3-20,0,0,0
Cambodia,9-3-20,2,0,1
Cameroon,9-3-20,2,0,0
Central African Republic,9-3-20,0,0,0
Chad,9-3-20,0,0,0
Chile,9-3-20,8,0,0
Colombia,9-3-20,1,0,0
Congo (Brazzaville),9-3-20,0,0,0
Congo (Kinshasa),9-3-20,0,0,0
Costa Rica,9-3-20,9,0,0
Cote d'Ivoire,9-3-20,0,0,0
Croatia,9-3-20,12,0,0
Diamond Princess,9-3-20,706,6,40
Cuba,9-3-20,0,0,0
Cyprus,9-3-20,2,0,0
Czechia,9-3-20,31,0,0
Djibouti,9-3-20,0,0,0
Dominican Republic,9-3-20,5,0,0
Ecuador,9-3-20,15,0,0
Egypt,9-3-20,55,1,1
El Salvador,9-3-20,0,0,0
Equatorial Guinea,9-3-20,0,0,0
Eritrea,9-3-20,0,0,0
Estonia,9-3-20,10,0,0
Eswatini,9-3-20,0,0,0
Ethiopia,9-3-20,0,0,0
Fiji,9-3-20,0,0,0
Finland,9-3-20,30,0,1
Gabon,9-3-20,0,0,0
Gambia,9-3-20,0,0,0
Georgia,9-3-20,15,0,0
Germany,9-3-20,1176,2,18
Ghana,9-3-20,0,0,0
Greece,9-3-20,73,0,0
Guatemala,9-3-20,0,0,0
Guinea,9-3-20,0,0,0
Guyana,9-3-20,0,0,0
Haiti,9-3-20,0,0,0
Holy See,9-3-20,1,0,0
Honduras,9-3-20,0,0,0
Hungary,9-3-20,9,0,0
Iceland,9-3-20,58,0,0
India,9-3-20,43,0,3
Indonesia,9-3-20,19,0,0
Iran,9-3-20,7161,237,2394
Iraq,9-3-20,60,6,3
Ireland,9-3-20,21,0,0
Israel,9-3-20,61,0,2
Italy,9-3-20,9172,463,724
Jamaica,9-3-20,0,0,0
Japan,9-3-20,511,10,76
Jordan,9-3-20,1,0,0
Kazakhstan,9-3-20,0,0,0
Kenya,9-3-20,0,0,0
South Korea,9-3-20,7478,53,118
Kuwait,9-3-20,64,0,1
Kyrgyzstan,9-3-20,0,0,0
Latvia,9-3-20,6,0,0
Lebanon,9-3-20,32,0,1
Liberia,9-3-20,0,0,0
Liechtenstein,9-3-20,1,0,0
Lithuania,9-3-20,1,0,0
Luxembourg,9-3-20,3,0,0
Madagascar,9-3-20,0,0,0
Malaysia,9-3-20,117,0,24
Maldives,9-3-20,4,0,0
Malta,9-3-20,3,0,0
Mauritania,9-3-20,0,0,0
Mauritius,9-3-20,0,0,0
Mexico,9-3-20,7,0,1
Moldova,9-3-20,1,0,0
Monaco,9-3-20,1,0,0
Mongolia,9-3-20,0,0,0
Montenegro,9-3-20,0,0,0
Morocco,9-3-20,2,0,0
Namibia,9-3-20,0,0,0
Nepal,9-3-20,1,0,1
New Zealand,9-3-20,5,0,0
Nicaragua,9-3-20,0,0,0
Niger,9-3-20,0,0,0
Nigeria,9-3-20,2,0,0
North Macedonia,9-3-20,3,0,0
Norway,9-3-20,205,0,1
Oman,9-3-20,16,0,2
Pakistan,9-3-20,6,0,1
Panama,9-3-20,0,0,0
Papua New Guinea,9-3-20,0,0,0
Paraguay,9-3-20,1,0,0
Peru,9-3-20,7,0,0
Philippines,9-3-20,20,1,1
Poland,9-3-20,16,0,0
Portugal,9-3-20,30,0,0
Qatar,9-3-20,18,0,0
Romania,9-3-20,15,0,3
Russia,9-3-20,17,0,3
Rwanda,9-3-20,0,0,0
Saint Lucia,9-3-20,0,0,0
Saint Vincent and the Grenadines,9-3-20,0,0,0
San Marino,9-3-20,36,1,0
Saudi Arabia,9-3-20,15,0,0
Senegal,9-3-20,4,0,1
Serbia,9-3-20,1,0,0
Seychelles,9-3-20,0,0,0
Singapore,9-3-20,150,0,78
Slovakia,9-3-20,3,0,0
Slovenia,9-3-20,16,0,0
Somalia,9-3-20,0,0,0
South Africa,9-3-20,3,0,0
Spain,9-3-20,1073,28,32
Sri Lanka,9-3-20,1,0,1
Sudan,9-3-20,0,0,0
Suriname,9-3-20,0,0,0
Sweden,9-3-20,248,0,1
Switzerland,9-3-20,374,2,3
Taiwan*,9-3-20,45,1,15
Tanzania,9-3-20,0,0,0
Thailand,9-3-20,50,1,31
Togo,9-3-20,1,0,0
Trinidad and Tobago,9-3-20,0,0,0
Tunisia,9-3-20,2,0,0
Turkey,9-3-20,0,0,0
Uganda,9-3-20,0,0,0
Ukraine,9-3-20,1,0,0
United Arab Emirates,9-3-20,45,0,7
Uruguay,9-3-20,0,0,0
US,9-3-20,583,22,7
Uzbekistan,9-3-20,0,0,0
Venezuela,9-3-20,0,0,0
Vietnam,9-3-20,30,0,16
Zambia,9-3-20,0,0,0
Zimbabwe,9-3-20,0,0,0
Dominica,9-3-20,0,0,0
Grenada,9-3-20,0,0,0
Mozambique,9-3-20,0,0,0
Syria,9-3-20,0,0,0
Timor-Leste,9-3-20,0,0,0
Belize,9-3-20,0,0,0
Laos,9-3-20,0,0,0
Libya,9-3-20,0,0,0
West Bank and Gaza,9-3-20,19,0,0
Guinea-Bissau,9-3-20,0,0,0
Mali,9-3-20,0,0,0
Saint Kitts and Nevis,9-3-20,0,0,0
Kosovo,9-3-20,0,0,0
Burma,9-3-20,0,0,0
MS Zaandam,9-3-20,0,0,0
Botswana,9-3-20,0,0,0
Burundi,9-3-20,0,0,0
Sierra Leone,9-3-20,0,0,0
Malawi,9-3-20,0,0,0
Australia,10-3-20,107,3,21
Canada,10-3-20,79,1,0
China,10-3-20,80887,3139,60181
Denmark,10-3-20,264,0,1
France,10-3-20,1794,33,12
Netherlands,10-3-20,382,4,0
United Kingdom,10-3-20,384,6,19
Afghanistan,10-3-20,5,0,0
Albania,10-3-20,10,0,0
Algeria,10-3-20,20,0,0
Andorra,10-3-20,1,0,0
Angola,10-3-20,0,0,0
Antigua and Barbuda,10-3-20,0,0,0
Argentina,10-3-20,17,1,0
Armenia,10-3-20,1,0,0
Austria,10-3-20,182,0,4
Azerbaijan,10-3-20,11,0,0
Bahamas,10-3-20,0,0,0
Bahrain,10-3-20,110,0,22
Bangladesh,10-3-20,3,0,0
Barbados,10-3-20,0,0,0
Belarus,10-3-20,9,0,3
Belgium,10-3-20,267,0,1
Benin,10-3-20,0,0,0
Bhutan,10-3-20,1,0,0
Bolivia,10-3-20,0,0,0
Bosnia and Herzegovina,10-3-20,5,0,0
Brazil,10-3-20,31,0,0
Brunei,10-3-20,1,0,0
Bulgaria,10-3-20,4,0,0
Burkina Faso,10-3-20,1,0,0
Cabo Verde,10-3-20,0,0,0
